system:index,latitude,longitude,phosphorus,.geo
1882_0,-11.515885892679472,28.67118929140685,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1892_0,34.610746244284314,-3.5304492038403983,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1902_0,10.280301307511055,18.642756785610164,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1904_0,-12.222684451108991,21.761887115129966,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1907_0,-21.36079473468801,26.195612031430276,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1908_0,-20.239476334272343,22.286054083413706,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1909_0,-12.442519581259676,36.08848876085333,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1920_0,-31.267222146778167,17.889249925290706,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1925_0,-0.9507500563967363,26.630576292000946,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1927_0,12.78384823947828,14.052994504458292,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1936_0,14.250905780957043,27.829288207130034,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1937_0,14.132027902541344,-7.434347765567014,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1940_0,8.006088008844804,31.066457164983145,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1942_0,4.2003313661435255,23.91568784033493,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1943_0,15.712116788514948,-10.827284593686446,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1944_0,9.61590233932958,11.977347208971725,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1957_0,11.608262087700577,39.53236006558233,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1958_0,6.285962464465131,30.17901149580147,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1966_0,-11.775873198291704,40.116085337203195,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1968_0,-16.92255519427765,27.71313604089338,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1969_0,-9.141053138709468,30.706681893693275,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1979_0,-21.080432308969108,27.713944524649087,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_0,-2.1624667574287146,21.6125871149093,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1990_0,-1.5583118279656007,15.891486564937303,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1994_0,8.03784404897784,-7.431383325129421,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1995_0,6.947979286594145,21.644926465137605,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1996_0,6.1495966855564035,31.266961136398624,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_0,8.88656501874526,8.71134233049838,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_0,-30.15579710414289,19.29708963856282,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_0,-8.813635836611242,13.821229161155454,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_0,18.46039593211411,36.194939122021495,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_0,12.654510606240743,12.386170494774518,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_0,-20.3706523666683,46.27053318023445,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_0,13.352191286248505,21.75434126674336,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_0,-21.837129402975563,14.054880966554942,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_0,32.397087400235485,-5.095404260305017,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_0,-18.342031717125817,32.86075211348348,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2029_0,-11.758196512982222,30.52369507031813,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2041_0,-15.670117981226332,32.52900427905814,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2042_0,10.166788984868184,21.397799930476324,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2050_0,6.45523124833139,-6.02462159019825,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2056_0,-2.4982480988533604,40.316858803203914,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2058_0,1.1913329150079643,19.715614729434105,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2068_0,-3.6717901282790266,17.55292068291636,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2070_0,10.114793212535112,-6.911797764794689,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2076_0,17.136911050821972,-1.4065623775966138,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
2079_0,2.988669400886828,13.810988366916492,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2082_0,-6.093090946156503,24.867003726217504,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2084_0,9.814593215335416,7.056376082564986,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2086_0,15.08387324662119,-14.078736764557055,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2087_0,-1.3002165573283522,10.856788723561033,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2088_0,7.596243248916712,-2.067093606009698,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2091_0,-0.11347394063492351,28.16265300906679,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2094_0,7.649932927047767,-10.06677087415086,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2097_0,6.654692116051834,36.26608569252376,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102_0,8.446444382855523,0.6572271561395747,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2103_0,-32.16768346024528,23.884426468447572,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104_0,7.594907599054102,13.51131038813422,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105_0,-20.13400023978092,25.231360405456382,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2107_0,-23.117561106914955,21.94945534645412,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2109_0,12.157060453465508,6.883630053428802,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2118_0,5.578847686175607,20.259454802440064,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2120_0,11.369256356700342,18.327987110054682,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2125_0,3.505535588140082,12.584788004093344,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2128_0,-9.034342315132987,31.915634603061328,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2130_0,8.624206351565398,33.24774633788217,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2134_0,13.231020022493803,26.217710587419617,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2137_0,-17.00555658884178,22.76198152094023,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2146_0,1.6377482285074862,28.658523045900765,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2147_0,16.420391067502937,35.31881222541972,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2155_0,-18.488544468004132,44.886139495877856,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2156_0,8.418186766387691,24.681321956989997,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2158_0,3.022579007566969,30.0011450695458,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2167_0,5.767374357282453,17.464526458958996,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2181_0,32.328113695698214,-4.188824475571596,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2184_0,-5.350047085168568,28.809440013632845,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2190_0,-18.461450297895173,21.74194451582251,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2194_0,11.466203533048748,-11.775097049960953,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2196_0,-14.43422690202341,39.64581728596663,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2200_0,-0.35898123329041043,10.577592333256685,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2210_0,10.041295044246253,-10.706012030330312,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2214_0,-19.97552598790814,26.05924777130093,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2220_0,0.8057454560057377,14.813238729408642,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2223_0,11.512684127817828,-11.831690912860484,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2250_0,0.18835958136083056,14.290958223221551,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2251_0,-15.830671646188284,27.552247773507577,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2256_0,-21.039438836300675,27.803147232362157,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2259_0,-33.372273001134204,23.045759319193586,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2270_0,-19.146672588070146,16.388704074697458,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2271_0,14.212244659282753,34.59090735069768,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2272_0,-3.063248854753022,24.054477551731395,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2273_0,-11.617270245934288,36.99237359973439,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2276_0,14.080276999905324,24.088972858641583,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2277_0,6.93567341160982,40.10638353213471,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2278_0,-33.92057277095689,19.043225739270643,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2280_0,8.125627196906654,41.011885338527186,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2282_0,-15.894183588944205,28.201999218511226,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2284_0,-29.96173256676133,18.615268337916106,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2285_0,10.88932376799446,20.77284198731437,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2288_0,17.240151809380528,4.394847558775668,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2290_0,-14.722430509964784,19.67842447667156,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2294_0,-19.106697638954213,22.16343404713139,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2296_0,-4.061935795823985,35.49506168416397,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2299_0,-15.024829957963114,33.80506114014992,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2307_0,-2.0959475562480363,20.077006968235388,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2310_0,9.926901917239405,28.35264669165807,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2317_0,-10.525783965037641,13.814761291109793,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2326_0,-18.66097738709449,46.39396170027247,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2327_0,7.369123708081843,30.051540556984907,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2328_0,16.10243300772299,34.00637359532111,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2340_0,13.977786115943921,24.240428815544135,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2344_0,8.126694351504417,-2.763467614259151,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2352_0,2.3027332569330716,32.36057016328573,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2355_0,-11.733922200256165,37.67365591121064,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2358_0,-26.099437051441928,21.79799938955157,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2365_0,6.532347718000723,42.611874691072465,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2366_0,1.8836804269626417,25.902401922693663,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2370_0,5.849416307130312,29.08648044725531,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2373_0,-32.08917452346895,19.538556786934148,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2375_0,15.679945576299005,4.964020122793796,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2379_0,12.028729022898151,39.4110875022262,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2387_0,-25.24129795785826,25.302776470543883,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2388_0,-23.867920358833,19.60619992782835,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2390_0,15.701480094649913,38.20051782534673,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2392_0,-31.820732136766928,20.184804802329733,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2398_0,1.1202008236074041,23.151131702020805,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2399_0,-2.845517641889912,36.48329832822385,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2404_0,1.6269728197060627,34.78224850621513,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2412_0,-15.612505704127203,23.74509776788063,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2417_0,7.205257935832551,20.070000109019258,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2418_0,5.579920557537379,36.71829760654953,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2420_0,-4.807807478226458,27.860549579017395,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2423_0,1.7791699555232547,23.768274302210916,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2425_0,-21.683951512152277,45.10200465865178,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2428_0,15.32650931414294,32.969627925918765,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2432_0,-5.679186045926793,12.7723562354175,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2433_0,-15.530471123735312,24.218060764969557,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2437_0,1.0571504773138694,15.476464903674085,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2450_0,-12.201085940568356,25.27232358241223,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2461_0,3.1740826292761555,16.00817772034443,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2462_0,-33.59434652138276,23.711949933896623,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2466_0,-4.432278890450497,32.831646698278,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2468_0,34.39287353783358,-3.3213214056973737,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2469_0,35.24817236947301,0.936693041029158,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2471_0,-25.598370697820215,31.468273591569805,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2481_0,-11.4704622762129,33.26580247509297,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2482_0,11.068432264657334,-4.375314728554809,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2487_0,-20.409301519823927,31.78978063175618,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2489_0,8.691078724684061,9.96206670057799,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2490_0,-11.042544888331069,29.44760319147135,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2491_0,14.085766288599375,37.02740789581505,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2494_0,9.963798753796938,15.457600282707576,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2496_0,5.125657082543984,-8.454923759855202,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2498_0,7.416694972436748,31.136525757144465,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2499_0,14.969090002860463,35.05874995066712,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2504_0,14.260831217014774,31.201743446771545,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2506_0,-32.36070057084798,23.246532785194297,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2508_0,7.837125845375457,-10.601717625844035,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2512_0,14.557085632320463,8.444273196529647,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2515_0,0.35598326234369904,14.64103168944293,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2517_0,4.319656360908709,27.800182791924563,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2519_0,17.433604624511464,-1.6423701396779882,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2521_0,-21.425533697751256,31.041933157726685,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2522_0,11.144064215106747,-10.053835134059538,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2523_0,-21.841382008632873,26.970678458568596,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2525_0,-2.0501634625743086,22.536953542268286,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2526_0,-8.71588631484014,19.901565993246848,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2533_0,9.629453181260917,-10.96364885381579,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2536_0,6.617483343111107,21.826026826416097,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2537_0,0.05172615890729522,37.26483262540784,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2548_0,-9.422445007700057,14.45831436065302,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2554_0,-4.799482490400001,15.872082954800321,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2557_0,-15.175479603597509,16.84603638584271,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2560_0,-2.9410662547128505,28.204424669778348,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2563_0,-1.0466755429852173,11.916980421878893,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2568_0,11.815938434411937,-8.576196323211338,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2570_0,-9.243476096163906,17.588763462752727,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2571_0,9.481959056033874,3.9283524317324003,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2574_0,13.84097341425489,-16.586114385591465,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2575_0,11.54965184606173,-12.903470878343485,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2579_0,-12.043258236022751,28.938258425375583,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2580_0,34.85901365505298,-0.587837827650082,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2582_0,-24.163072815174697,26.44570300652915,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2584_0,9.08806770095009,50.627182645157305,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2585_0,15.05004333561714,7.266581859048953,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2592_0,14.605857911373695,2.87408961428973,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2594_0,1.2454890772735465,15.912237648000463,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2604_0,11.008124261815846,-4.000986749662204,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2607_0,14.534912847797074,2.0785415986734814,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2610_0,3.516564126691962,46.761282819948946,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2611_0,1.4128001262923118,30.940872688263234,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2614_0,7.91801211796744,18.16224794013463,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2616_0,-13.60957586323846,38.77642775399576,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2617_0,-7.481395562460854,13.129706055440247,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2620_0,-22.393634726426182,34.61246691751654,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2625_0,7.077973744811983,3.9296999046585794,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2626_0,3.934203912436001,28.817255356604687,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2633_0,-27.007764622277445,29.76506781287919,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2634_0,34.78268611398536,-6.078251012660186,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2638_0,-5.14501626152893,32.23175175154299,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2640_0,6.798146895427813,18.145000286679537,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2641_0,-3.1205676382816008,25.010644340148215,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2648_0,16.174141316675552,-10.346775748210915,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2652_0,-21.89490398318293,23.402839644631094,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2657_0,14.736993748628558,37.1465245024893,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2661_0,13.79308299045047,6.573172291237095,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2665_0,-2.1428075359596703,34.50817251303027,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2666_0,-5.7974375860767795,13.345032229043696,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2667_0,-4.147415242574408,32.83622810622701,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2676_0,8.146969749184109,-7.690098126955843,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2679_0,-18.27653378549953,48.43214924841126,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2681_0,-15.670896414376148,28.560966006045387,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2686_0,13.585706600028052,24.375984591917774,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2689_0,-15.221771779965477,29.998989112863917,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2701_0,3.5816567320914405,45.78409545388373,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2702_0,2.7488508208081655,36.28710627017215,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2704_0,4.0022225783896195,39.160996527127324,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2706_0,33.47683431345259,-0.20246057076280727,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
2707_0,10.445192675821785,20.527332420164505,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2711_0,4.8005232170525405,7.838988358089913,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2712_0,0.8976329469753438,39.214625949589255,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2720_0,-10.183267927422744,35.11022341644717,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2727_0,4.7685651125919755,47.433132820941935,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2735_0,-20.946092629678876,21.35764523727618,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2736_0,-3.423792508840593,17.625145231759568,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2737_0,-2.886698734978054,38.82520627392345,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2738_0,-10.26362831820132,39.601350679402714,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2740_0,0.6569966062086734,17.671228805834897,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2744_0,14.931336021449994,37.14706349165977,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2745_0,-0.44494788228864657,24.24608820183409,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2748_0,13.874726314204148,-2.990382055027742,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2750_0,10.036783781289977,42.074232993526934,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2752_0,17.179913569955588,22.26880642995861,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2755_0,-28.0551749376115,20.27670245589516,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2759_0,-16.280005732260427,20.447292528349458,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2760_0,8.272334165399847,42.82585339174974,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2766_0,7.461321765948088,31.242706623727393,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2776_0,-3.153396710897113,32.224475397741614,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2779_0,6.859155779474348,17.676079708369148,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2784_0,0.9124532999939114,31.33271781519617,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2789_0,-14.38489474176653,33.325091283844856,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2790_0,32.46441681622083,12.49208186677221,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2792_0,13.596708413833145,-6.47791148256496,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2797_0,4.991971590487039,31.05352142489182,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2799_0,-18.926308638516605,46.285624877007656,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2801_0,8.994650410241432,5.788134564445046,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2808_0,6.737665533271331,-7.99139307324953,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2810_0,-17.46911512220589,36.54501258824287,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2817_0,0.9997573803056481,20.43866870162191,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2820_0,-11.13880886157093,28.44562232356444,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2821_0,17.466255342838917,37.509533708801996,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2822_0,17.01557494179928,3.6526594710361193,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2823_0,6.20050356441687,37.2637546470669,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2824_0,3.7968055003150987,40.89923660189859,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2828_0,-12.853254411610116,36.42293154113103,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2831_0,-29.255547367698444,30.508333878959686,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2833_0,13.791250920939431,25.97300950402546,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
2838_0,-18.110119474700948,21.328000832900237,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2846_0,8.87591447989556,25.583050839189173,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2848_0,-5.050260955194768,35.488054824947845,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2849_0,6.3430165585986735,-0.7325564199217369,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2850_0,-4.891857271370132,33.42722973164924,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2852_0,14.119221955050278,16.420234941170055,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
2856_0,-19.746901111983135,18.411799926063033,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2859_0,-6.674800983393084,25.104967444980762,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2864_0,-1.959130049541643,38.54843533488622,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2870_0,10.867622330054871,33.44312991217816,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2872_0,0.46135294997258797,24.845983148569104,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2873_0,-20.645531693386786,31.653146877041603,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2875_0,1.274318026259064,41.18651782976002,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2877_0,-10.87824157996883,19.24372971068612,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2878_0,-19.221758555163472,22.624539282469943,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2882_0,-23.720707696950427,20.217952636313743,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2887_0,11.007595189507445,25.22731798667784,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2890_0,3.163857494768871,41.445771620756915,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
